,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Title
10,10,2,0.7519,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['melontarkan', 'kesaksian', 'mengejutkan', 'terkait', 'pembunuhan', 'brigadir', 'kesaksian', 'terungkap', 'bharada', 'disinggung', 'membuka', 'kotak', 'pandora', 'membuka', 'hakim', 'richard', 'dilindungi', 'lembaga', 'perlindungan', 'saksi', 'korban', 'lpsk', 'pemeriksaan', 'persidangan', 'hakim', 'richard', 'jujur', 'saudara', 'membuka', 'kotak', 'pandora', 'saudara', 'persidangan', 'dilindungi', 'pemeriksaan', 'kepolisian', 'persidangan', 'saudara', 'dilindungi', 'lpsk', 'tolong', 'keterangan', 'hakim', 'mulia', 'richard', 'bharada', 'kesaksian', 'mengejutkan', 'kesaksian', 'mengejutkan', 'eliezer', 'tertawa', 'pembunuhan', 'yosua', 'eliezer', 'menyebut', 'berkumpul', 'membunuh', 'yosua', 'menyebut', 'tertawa', 'menyebut', 'senjata', 'membunuh', 'yosua', 'eliezer', 'ricky', 'dipanggil', 'menghadap', 'kediamannya', 'sambo', 'tertawa', 'senjata', 'mengeksekusi', 'yosua', 'provos', 'kediaman', 'bang', 'ricky', 'beliau', 'berulang', 'ulang', 'kali', 'ketawa', 'pakai', 'senjata', 'richard', 'sidang', 'penyampaian', 'kayaknya', 'ketawa', 'jaksa', 'iya', 'ketawa', 'richard', 'tembak', 'kah', 'timpal', 'jaksa', 'pakai', 'senjata', 'richard', 'kesaksian', 'eliezer', 'dibantah', 'ricky', 'ricky', 'sambo', 'senjata', 'tertawa', 'beliau', 'tembak', 'senjata', 'ricky', 'maksudnya', 'hakim', 'saudara', 'penembakan', 'dikumpulkan', 'dipanggil', 'tembak', 'ketawa', 'ketawa', 'beliau', 'senjata', 'nembak', 'mendengar', 'papar', 'ricky', 'kejutan', 'bharada', 'baca', 'bharada_richard', 'alias_bharada', 'pembunuhan_brigadir', 'yosua_hutabarat', 'hakim_wahyu', 'imam_santoso', 'sidang_jaksel', 'ruang_sidang', 'bripka_ricky', 'ferdy_sambo', 'ferdy_sambo', 'eliezer_bripka', 'berulang_kali', 'ferdy_sambo', 'ruang_sidang', 'ferdy_sambo', 'halaman_halaman']","['kejutan', 'eliezer', 'pembunuhan', 'yosua', 'disinggung', 'buka', 'kotak', 'pandora']"
11,11,2,0.9225,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['pembimbing', 'skripsi', 'universitas', 'andalas', 'unand', 'padang', 'palembang', 'sumatera', 'sumbar', 'geger', 'delapan', 'mahasiswi', 'korban', 'berinisial', 'mengajar', 'fakultas', 'ilmu', 'budaya', 'fib', 'unand', 'dilansir', 'woman', 'crisis', 'center', 'wcc', 'nurani', 'perempuan', 'sumbar', 'mencatat', 'korban', 'pelecehan', 'delapan', 'ditangani', 'wcc', 'nurani', 'perempuan', 'pendampingan', 'korbannya', 'delapan', 'pendampingan', 'direktur', 'wcc', 'nurani', 'perempuan', 'rahmi', 'meri', 'yanti', 'melapor', 'mengadu', 'membantu', 'proses', 'assessment', 'meri', 'meri', 'korban', 'pelecehan', 'mengalami', 'pemerkosaan', 'korban', 'dilaporkan', 'trauma', 'mendalam', 'berdasarkan', 'laporan', 'korban', 'dampingi', 'modus', 'dipakai', 'nilai', 'mata', 'kuliah', 'korban', 'alami', 'polisi', 'takut', 'malu', 'takut', 'dikeluarkan', 'kampus', 'malu', 'aibnya', 'terbuka', 'informasi', 'pelecehan', 'lingkungan', 'kampus', 'unand', 'viral', 'akun', 'instagram', 'infounand', 'unggahan', 'judul', 'ancam', 'luluskan', 'mata', 'kuliah', 'lecehkan', 'mahasiswa', 'unggahan', 'menarasikan', 'memaksa', 'mencium', 'korban', 'aksi', 'sebulan', 'kampus', 'membentuk', 'satgas', 'khusus', 'menangani', 'pelecehan', 'seksual', 'dugaan_pelecehan', 'oknum_dosen', 'oknum_dosen', 'oknum_dosen', 'oknum_dosen', 'oknum_dosen', 'melaporkan_kejadian', 'oknum_dosen', 'oknum_dosen', 'berkali_kali', 'dugaan_pelecehan']","['oknum', 'dosen', 'unand', 'diduga', 'lakukan', 'pelecehan', 'seks', 'mahasiswi', 'korban']"
12,12,2,0.9171,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['terkejut', 'hutabarat', 'hidup', 'sambo', 'mengarang', 'cerita', 'yosua', 'tewas', 'eliezer', 'diungkap', 'sambo', 'perusakan', 'menyebabkan', 'terhambatnya', 'pembunuhan', 'yosua', 'terdakwa', 'jaksa', 'chuck', 'menguasai', 'duren', 'yosua', 'sambo', 'mengaku', 'tanggal', 'copy', 'lihat', 'isinya', 'sambo', 'jaksel', 'sambo', 'mengaku', 'memerintahkan', 'chuck', 'isinya', 'sambo', 'mengaku', 'menyangka', 'cctv', 'membuyarkan', 'skenario', 'dikarangnya', 'fokus', 'cctv', 'berpikir', 'cctv', 'membuyarkan', 'cerita', 'bangun', 'tanggal', 'mantan', 'wakaden', 'paminal', 'yosua', 'abang', 'masuk', 'sambo', 'menyebut', 'malam', 'ruang', 'kerjanya', 'sambo', 'mengaku', 'kaget', 'cerita', 'press', 'release', 'sesuai', 'cctv', 'kaget', 'tanggal', 'arif', 'lapor', 'chuck', 'jaksa', 'kaget', 'panik', 'kondisi', 'laporan', 'arif', 'sambo', 'kaget', 'jaksa', 'kaget', 'lihat', 'langsung', 'masuk', 'rumah', 'duren', 'yosua', 'hidup', 'sambo', 'halaman', 'ferdy_sambo', 'rekaman_cctv', 'brigadir_yosua', 'rumah_dinasnya', 'tembak_menembak', 'bharada_richard', 'saksi_sidang', 'penyidikan_pembunuhan', 'chuck_putranto', 'dvr_cctv', 'kompleks_polri', 'peristiwa_penembakan', 'ferdy_sambo', 'menyalin_rekaman', 'rekaman_cctv', 'tembak_menembak', 'akbp_arif', 'rekaman_cctv', 'arif_rachman', 'arif_rachman']","['yosua', 'hidup', 'terekam', 'cctv', 'sambo', 'terkejut']"
13,13,2,0.997,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['korban', 'pembunuhan', 'teroris', 'kelompok', 'kriminal', 'bersenjata', 'kkb', 'papua', 'pkb', 'mendesak', 'menumpas', 'kkb', 'akar', 'akarnya', 'tindakan', 'keji', 'biadab', 'mendesak', 'ambil', 'tindakan', 'terukur', 'menumpas', 'kkb', 'akar', 'akarnya', 'pkb', 'jazilul', 'fawaid', 'wartawan', 'jazilul', 'berpesan', 'main', 'main', 'pengganggu', 'kedaulatan', 'keamanan', 'negara', 'jazilul', 'tangan', 'besi', 'menumpas', 'teroris', 'kkb', 'hemat', 'zero', 'tolerance', 'kelompok', 'bersenjata', 'membunuh', 'keji', 'kejadian', 'berulang', 'tangan', 'besi', 'menumpas', 'jazilul', 'lemah', 'buktikan', 'terlatih', 'menghadapi', 'kelompok', 'bersenjata', 'kuat', 'dukungan', 'fasilitas', 'logistik', 'personil', 'tuntas', 'anggota', 'komisi', 'iii', 'dpr', 'anggota', 'komisi', 'iii', 'fraksi', 'nasdem', 'eva', 'yuliana', 'tenang', 'waspada', 'menjaga', 'sembari', 'mempercayakan', 'meredam', 'mengusut', 'tuntas', 'aksi', 'kekerasan', 'aksi', 'brutal', 'tindakan', 'terorisme', 'aksi', 'terorisme', 'dibasmi', 'akar', 'akarnya', 'bnpt', 'berperan', 'aktif', 'blueprint', 'penanganan', 'aksi', 'terorisme', 'papua', 'imbuh', 'eva', 'eva', 'menyebut', 'kkb', 'polri', 'kalah', 'pemerintah', 'stakeholder', 'memperkuat', 'persatuan', 'bangsa', 'kedamaian', 'stabilitas', 'politik', 'tercipta', 'pemerintah', 'pemerintah', 'pusat', 'daerah', 'tni', 'polri', 'stakeholder', 'terlibat', 'mewujudkannya', 'eva', 'kkb', 'bunuh', 'kkb', 'menembak', 'mati', 'pembunuhan', 'teroris', 'kkb', 'pegunungan', 'bintang', 'provinsi', 'papua', 'pegunungan', 'puncak', 'provinsi', 'papua', 'warga', 'tewas', 'dibunuh', 'pegunungan', 'bintang', 'papua', 'pegunungan', 'puncak', 'warga', 'dibunuh', 'pegawai', 'bank', 'papua', 'warga_sipil', 'tni_polri', 'tni_polri', 'wakil_ketua', 'tni_polri', 'tni_polri', 'tni_polri', 'menangkap_pelaku', 'tni_polri', 'tni_polri', 'warga_sipil', 'warga_sipil']","['anggota', 'dpr', 'tni', 'polri', 'tangan', 'besi', 'tumpas', 'kkb', 'papua']"
14,14,0,0.534,"ferdy_sambo, eliezer, yosua, sambo, putri, pembunuhan, putri_candrawathi, kuat, kuat_ruf, hakim, ricky, ricky_rizal, terdakwa, mengaku, sidang, saudara, richard, richard_eliezer","['asosiasi', 'indonesia', 'reni', 'kusumowardhani', 'keterangan', 'istri', 'layak', 'dipercaya', 'reni', 'pengacara', 'reni', 'dihadirkan', 'sidang', 'pembunuhan', 'yosua', 'jakarta', 'reni', 'kecerdasan', 'terdakwa', 'jaksa', 'jaksa', 'selesai', 'hakim', 'giliran', 'pengacara', 'terdakwa', 'reni', 'pengacara', 'febri', 'diansyah', 'reni', 'kebenaran', 'keterangan', 'magelang', 'reni', 'perilaku', 'bicara', 'pertegas', 'poin', 'psikologis', 'forensik', 'saudara', 'tim', 'peristiwa', 'magelang', 'keterangan', 'putri', 'febri', 'kapasitas', 'men', 'clear', 'perilakunya', 'putri', 'bersesuaian', 'kriteria', 'kredibel', 'terkait', 'magelang', 'putri', 'didalami', 'hukum', 'keputusan', 'kapasitas', 'petunjuk', 'arah', 'reni', 'febri', 'reni', 'forensik', 'perihal', 'kesimpulan', 'keterangan', 'putri', 'magelang', 'reni', 'menyebut', 'keterangan', 'putri', 'layak', 'dipercaya', 'saudara', 'saksi', 'simpulkan', 'keterangan', 'putri', 'febri', 'layak', 'dipercaya', 'reni', 'febri', 'runutan', 'peristiwa', 'yosua', 'duren', 'diawali', 'dugaan', 'peristiwa', 'pelecehan', 'magelang', 'keterangannya', 'menyebut', 'rangkain', 'peristiwa', 'magelang', 'jakarta', 'terkait', 'berujung', 'penembakan', 'yosua', 'duren', 'perkara', 'rangkaian', 'peristiwa', 'terkait', 'magelang', 'duren', 'febri', 'data', 'dapatkan', 'analisis', 'tim', 'rangkaian', 'peristiwa', 'terpecah', 'pecah', 'kesinambungan', 'magelang', 'peristiwa', 'diduga', 'magelang', 'diduga', 'kuat', 'peristiwa', 'pelecehan', 'peristiwa', 'saguling', 'duren', 'kesinambungan', 'perilaku', 'diamati', 'psikologis', 'bersesuaian', 'reni', 'tim', 'pengacara', 'putri', 'metode', 'reni', 'forensik', 'tes', 'berkaitan', 'perubahan', 'emosi', 'subjek', 'diperiksa', 'ahli', 'poligraf', 'poligraf', 'metode', 'multimetode', 'menyimpulkan', 'menggambarkan', 'mendefinisikan', 'perilaku', 'emosi', 'poligraf', 'terkait', 'perubahan', 'emosi', 'emosi', 'berkaitan', 'isu', 'topik', 'keterangan', 'reni', 'menerangkan', 'keluarga', 'normal', 'kondisi', 'emosi', 'normal', 'titik', 'ceritakan', 'kejadian', 'traumatik', 'kejadian', 'meninggalnya', 'anggota', 'keluarga', 'kehilangan', 'diukur', 'detak', 'jantung', 'berubah', 'ingatkan', 'peristiwa', 'nyaman', 'persepsi', 'subjektif', 'nyaman', 'pengaruh', 'fisiologis', 'reni', 'febri', 'situasi', 'emosional', 'putri', 'menjalani', 'pemeriksaan', 'psikologi', 'forensik', 'putri', 'menggambarkan', 'peristiwa', 'objektif', 'diperiksa', 'putri', 'subjek', 'dianalisis', 'situasi', 'emosionalnya', 'hasilkan', 'gambaran', 'objektif', 'febri', 'judgement', 'situasi', 'emosi', 'keterangan', 'fase', 'menceritakan', 'peristiwa', 'magelang', 'perubahan', 'fisiologis', 'teori', 'psikologi', 'flashback', 'mengalami', 'peristiwa', 'traumatik', 'terkait', 'informasinya', 'akses', 'memori', 'peristiwanya', 'reni', 'halaman', 'ahli_psikologi', 'psikologi_forensik', 'ferdy_sambo', 'putri_candrawathi', 'pelecehan_seksual', 'jaksa_penuntut', 'saksi_ahli', 'pembunuhan_brigadir', 'pengadilan_negeri', 'duduk_terdakwa', 'ferdy_sambo', 'putri_candrawathi', 'richard_eliezer', 'ricky_rizal', 'kuat_ruf', 'putri_candrawathi', 'putri_candrawathi', 'pelecehan_seksual', 'hasil_pemeriksaan', 'kekerasan_seksual', 'kekerasan_seksual', 'ahli_psikologi', 'putri_candrawathi', 'dugaan_pelecehan', 'seksual_magelang', 'peristiwa_penembakan', 'pelecehan_seksual', 'putri_candrawathi', 'ahli_psikologi', 'ahli_poligraf', 'hasil_pemeriksaan', 'putri_candrawathi', 'psikologi_forensik', 'kekerasan_seksual']","['ahli', 'keterangan', 'putri', 'candrawathi', 'pelecehan', 'magelang', 'layak', 'dipercaya']"
15,15,2,0.9206,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['tim', 'jatanras', 'nusa', 'ntt', 'menangkap', 'pemerkosaan', 'bawa', 'umur', 'berhasil', 'membekuk', 'pemerkosaan', 'korban', 'kampung', 'air', 'komodo', 'kepala', 'manggarai', 'akp', 'ridwan', 'malam', 'berinisial', 'ditangkap', 'tim', 'jatanras', 'dipimpin', 'aipda', 'marianus', 'demon', 'hada', 'penangkapan', 'informasi', 'tim', 'langsung', 'bergerak', 'penyelidikan', 'berhasil', 'membekuk', 'terang', 'ridwan', 'peristiwa', 'pemerkosaan', 'mengajak', 'korban', 'kos', 'kosannya', 'kampung', 'air', 'mengajak', 'korban', 'layaknya', 'iming', 'iming', 'dinikahi', 'bertanggung', 'perbuatannya', 'lakukan', 'penangkapan', 'pengaduan', 'orangtua', 'korban', 'korban', 'hamil', 'ridwan', 'terduga', 'pelaku', 'unit', 'ppa', 'polres', 'mabar', 'sesuai', 'laporan', 'polisi', 'spkt', 'polres', 'mabar', 'polda', 'ntt', 'perbuatannya', 'pelaku', 'terancam', 'dipidana', 'penjara', 'singkat', 'sesuai', 'pasal', 'pasal', 'pasal', 'pasal', 'nomor', 'satuan_reskrim', 'polres_manggarai', 'terduga_pelaku', 'labuan_bajo', 'terduga_pelaku', 'labuan_bajo', 'satuan_reskrim', 'polres_manggarai', 'terduga_pelaku', 'labuan_bajo', 'terduga_pelaku', 'terduga_pelaku', 'berhubungan_badan', 'suami_istri', 'terduga_pelaku', 'terduga_pelaku', 'proses_pemeriksaan', 'satuan_reskrim', 'undang_undang', 'nomor_perlindungan']","['perkosa', 'umur', 'hamil', 'pria', 'labuan', 'bajo', 'ditangkap', 'polisi']"
16,16,2,0.7438,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['ajudan', 'lumiu', 'mengungkap', 'hubungan', 'menyebut', 'terungkap', 'pembunuhan', 'jaksel', 'menjaga', 'pribadi', 'dikunjungi', 'tamu', 'kediaman', 'kediaman', 'internal', 'kantor', 'istirahatnya', 'istirahat', 'besoknya', 'dinas', 'eliezer', 'hakim', 'eliezer', 'eliezer', 'sambo', 'berkunjung', 'eliezer', 'sambo', 'kali', 'menginap', 'tinggal', 'saudara', 'ajudan', 'hakim', 'saguling', 'ibadah', 'pagi', 'eliezer', 'bangka', 'saguling', 'hakim', 'beliau', 'bangka', 'swab', 'mandi', 'mandi', 'elizer', 'hakim', 'alasan', 'sambo', 'pulang', 'larut', 'eliezer', 'mengaku', 'cuman', 'pengin', 'alasannya', 'pulang', 'bangka', 'hakim', 'eliezer', 'hakim', 'kesaksian', 'eliezer', 'berbeda', 'saksi', 'saksi', 'membantah', 'sambo', 'keterangan', 'membantah', 'hakim', 'eliezer', 'saudara', 'pulang', 'malam', 'jam', 'hakim', 'jam', 'subuh', 'eliezer', 'eliezer', 'sidang', 'saksi', 'biripka', 'rizal', 'eliezer', 'sambo', 'rizal', 'pembunuhan', 'eliezer', 'yosua', 'perkara', 'terdakwa', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'bharada_richard', 'eliezer_pudihang', 'ferdy_sambo', 'putri_candrawathi', 'sambo_putri', 'pisah_rumah', 'eliezer_bersaksi', 'sidang_lanjutan', 'pembunuhan_brigadir', 'yosua_hutabarat', 'kuat_ruf', 'bripka_ricky', 'ferdy_sambo', 'rumah_bangka', 'rumah_saguling', 'kediaman_bangka', 'kediaman_bangka', 'bangka_eliezer', 'bangka_saguling', 'bangka_eliezer', 'saguling_ibadah', 'pulang_malam', 'bangka_saguling', 'bangka_saguling', 'pisah_rumah', 'pulang_malam', 'pulang_malam', 'sambo_putri', 'pisah_rumah', 'pisah_rumah', 'hakim_mulia', 'pulang_malam', 'ricky_rizal', 'kuat_ruf', 'eliezer_didakwa', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'bripka_ricky', 'pembunuhan_berencana', 'brigadir_nopriansyah', 'yosua_hutabarat', 'eliezer_sadar', 'ragu_menembak', 'perkara_terdakwa', 'didakwa_melanggar', 'pasal_kuhp', 'subsider_pasal', 'kuhp_juncto', 'pasal_kuhp']","['bharada', 'eliezer', 'ferdy', 'sambo', 'putri', 'candrawathi', 'pisah', 'rumah']"
17,17,2,0.9986,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['forensik', 'reni', 'kusumowardhani', 'memiliki', 'pengalaman', 'nyaman', 'dilindungi', 'lantas', 'memiliki', 'tipe', 'kepribadian', 'percaya', 'reni', 'perkara', 'pembunuhan', 'reni', 'menyebut', 'kepribadian', 'dipengaruhi', 'latar', 'belakangnya', 'mengontrol', 'emosi', 'berpikir', 'harga', 'terganggu', 'sulawesi', 'hidup', 'budaya', 'teguh', 'memegang', 'budaya', 'siri', 'pacce', 'mempengaruhi', 'pertimbangan', 'pertimbangan', 'keputusan', 'emosi', 'kepribadian', 'reni', 'dikutip', 'mudah', 'self', 'esteem', 'harga', 'terganggu', 'kehormatannya', 'terganggu', 'dikuasai', 'emosi', 'terkontrol', 'berpikir', 'tindakan', 'imbuhnya', 'reni', 'kepribadian', 'menurutnya', 'tipe', 'percaya', 'mengambil', 'keputusan', 'tipe', 'kepribadiannya', 'dasarnya', 'individu', 'percaya', 'membutuhkan', 'dukungan', 'bertindak', 'mengambil', 'keputusan', 'pengalaman', 'nyaman', 'melindungi', 'reni', 'reni', 'menyebut', 'memiliki', 'kecerdasan', 'seusianya', 'menjamin', 'sambo', 'sepenuhnya', 'taat', 'aturan', 'memiliki', 'kecerdasan', 'melanggar', 'norma', 'situasi', 'mendesak', 'situasi', 'kondisi', 'normal', 'sambo', 'figur', 'kehidupan', 'sosialnya', 'patuh', 'aturan', 'norma', 'menutupi', 'kekurangan', 'kekurangannya', 'bersangkutan', 'melanggar', 'norma', 'kecerdasannya', 'melindungi', 'situasi', 'situasi', 'terdesak', 'reni', 'sambo', 'pembunuhan', 'sambo', 'pembunuhan', 'berencana', 'lumiu', 'rizal', 'ruf', 'menyuruh', 'perbuatan', 'sengaja', 'rencana', 'persidangan', 'jaksel', 'sambo', 'dkk', 'sambo', 'pembunuhan', 'sambo', 'kuhp', 'ahli_psikologi', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'saksi_ahli', 'sidang_lanjutan', 'pembunuhan_brigadir', 'yosua_hutabarat', 'pengadilan_negeri', 'jakarta_jaksel', 'duduk_terdakwa', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'bripka_ricky', 'bharada_richard', 'eliezer_pudihang', 'sulawesi_sulsel', 'ferdy_sambo', 'ferdy_sambo', 'didakwa_pembunuhan', 'ferdy_sambo', 'didakwa_pembunuhan', 'berencana_brigadir', 'yosua_hutabarat', 'perbuatan_richard', 'eliezer_pudihang', 'putri_candrawathi', 'ricky_rizal', 'wibowo_kuat', 'merampas_nyawa', 'jaksa_membacakan', 'surat_dakwaan', 'ferdy_sambo', 'diadili_pasal', 'kuhp_subsider', 'pasal_kuhp', 'juncto_pasal', 'kuhp_khusus', 'ferdy_sambo', 'didakwa_merintangi', 'penyidikan_pembunuhan', 'brigadir_yosua', 'ferdy_sambo', 'didakwa_undang', 'undang_perubahan', 'undang_undang', 'nomor_informasi', 'transaksi_elektronik']","['pengalaman', 'sambo', 'nyaman', 'dilindungi']"
18,18,2,0.8899,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['perkasa', 'mengungkap', 'akal', 'akalan', 'mengaku', 'diperkosa', 'perbuatan', 'asusila', 'berjalan', 'pemeriksaan', 'perkembangan', 'mengindikasikan', 'paksaan', 'wartawan', 'dikutip', 'suka', 'kali', 'kali', 'pemerkosaan', 'prajurit', 'muda', 'wanita', 'diduga', 'korban', 'diproses', 'hukum', 'asusila', 'arahnya', 'tersangka', 'pasal', 'pasal', 'pasal', 'asusila', 'terang', 'andika', 'ditahan', 'andika', 'ditahan', 'prajurit', 'wanita', 'ditahan', 'pemerkosaan', 'berubah', 'tindakan', 'asusila', 'duanya', 'ditahan', 'pemeriksaan', 'celah', 'diberitakan', 'pemerkosaan', 'andika', 'andika', 'terbukti', 'pemerkosaan', 'pelaku', 'tersangka', 'pemerkosaan', 'tersangkanya', 'berdua', 'pelaku', 'andika', 'pidana', 'sanksi', 'internal', 'pemecatan', 'dinas', 'aturan', 'internal', 'tni', 'konsekuensinya', 'hukuman', 'pemecatan', 'dinas', 'terang', 'andika', 'panglima_tni', 'jenderal_andika', 'kowad_kostrad', 'mayor_paspampres', 'berulang_kali', 'jenderal_andika', 'suka_suka', 'ditetapkan_tersangka', 'kowad_kostrad', 'jenderal_andika', 'kowad_kostrad', 'terancam_hukuman', 'keluarga_tni', 'jenderal_andika', 'simak_selengkapnya', 'halaman_halaman']","['akal', 'akalan', 'kowad', 'kostrad', 'ngaku', 'diperkosa', 'paspampres', 'suka']"
19,19,2,0.9247,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['siswi', 'smk', 'kondisi', 'mengenaskan', 'sumur', 'serba', 'deli', 'serdang', 'sumatera', 'pelaku', 'pacar', 'teman', 'korban', 'nurhaida', 'korban', 'menyangka', 'anaknya', 'korban', 'pembunuhan', 'putrinya', 'diantar', 'suaminya', 'sekolah', 'dibilang', 'pergi', 'salam', 'cium', 'pergi', 'tertawa', 'dilansir', 'menjelang', 'anaknya', 'kunjung', 'pulang', 'sekolah', 'mengaku', 'coba', 'menelepon', 'nomor', 'ponsel', 'putrinya', 'diangkat', 'sepuluh', 'menit', 'nomor', 'anaknya', 'aktif', 'nurhaida', 'gelisah', 'anaknya', 'kabar', 'mencari', 'keberadaan', 'anaknya', 'teman', 'korban', 'hasilnya', 'didapati', 'anaknya', 'main', 'rumah', 'temannya', 'berinisial', 'jam', 'pergi', 'teman', 'cowoknya', 'rizky', 'pelaku', 'nurhaida', 'mencari', 'cari', 'anaknya', 'kunjung', 'ketemu', 'informasi', 'keluarganya', 'memberitahu', 'anaknya', 'berharap', 'polisi', 'menghukum', 'pelaku', 'seberat', 'beratnya', 'sesuai', 'dialami', 'anaknya', 'berjuang', 'pelaku', 'dihukum', 'seberat', 'beratnya', 'halaman', 'ditemukan_tewas', 'grup_whatsapp', 'ditemukan_tewas']","['suara', 'pilu', 'siswi', 'smk', 'dibunuh', 'pacar', 'sumur', 'kencan']"
20,20,2,0.6946,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['disindir', 'mengadili', 'perkara', 'pembunuhan', 'brigadir', 'menyentil', 'konsisten', 'berbohong', 'pembunuhan', 'yosua', 'duren', 'sambo', 'kamar', 'peristiwa', 'peristiwa', 'dianggap', 'berbohong', 'kali', 'rumah', 'duren', 'kuat', 'mengaku', 'mengantarkan', 'putri', 'lantas', 'tugas', 'sejatinya', 'rumah', 'bernama', 'kodir', 'ditutup', 'hakim', 'jaksel', 'sore', 'mulia', 'kuat', 'kodir', 'hakim', 'kuat', 'mengaku', 'kodir', 'hakim', 'cctv', 'dibuka', 'sosok', 'kodir', 'kodir', 'kebiasaan', 'kerja', 'tutup', 'pintu', 'kebiasaan', 'rumah', 'kuat', 'lucu', 'kemarin', 'cctv', 'lihat', 'kodir', 'nampak', 'lihat', 'kodir', 'hakim', 'memperhatikan', 'cctv', 'ngeh', 'kodir', 'kuat', 'pandai', 'hakim', 'hakim', 'kuat', 'bohong', 'konsisten', 'setelahnya', 'hakim', 'kuat', 'pemeriksaan', 'provos', 'kuat', 'bercerita', 'pemeriksaan', 'provos', 'polri', 'penyidik', 'terkait', 'duren', 'kuat', 'konstruksi', 'peristiwa', 'magelang', 'provos', 'kronologi', 'kejadian', 'alami', 'almarhum', 'magelang', 'duren', 'kuat', 'hakim', 'kuat', 'cerita', 'magelang', 'kejadian', 'duren', 'hakim', 'kuat', 'mencoba', 'menghubungkan', 'skenario', 'kejadian', 'magelang', 'hakim', 'kuat', 'konsisten', 'berbohong', 'saudara', 'magelang', 'maknanya', 'nggak', 'hubungannya', 'saudara', 'magelang', 'duren', 'saudara', 'magelang', 'saudara', 'magelang', 'kaitannya', 'saudara', 'membatasi', 'perencanaan', 'dilaksanakan', 'magelang', 'hakim', 'saudara', 'cerita', 'peristiwa', 'koneksinya', 'ingatkan', 'saudara', 'bohong', 'konsisten', 'buktikan', 'imbuhnya', 'dakwaan', 'yosua', 'ditembak', 'eliezer', 'sambo', 'putri', 'kuat', 'sambo', 'didakwa', 'kuhp', 'berulang_kali', 'kuat_ruf', 'majelis_hakim', 'pembunuhan_brigadir', 'yosua_hutabarat', 'kompleks_polri', 'bharada_richard', 'eliezer_bripka', 'ricky_rizal', 'putri_candrawathi', 'peristiwa_penembakan', 'menutup_pintu', 'menutup_pintu', 'asisten_rumah', 'tangga_art', 'sidang_pengadilan', 'negeri_jakarta', 'hakim_heran', 'ruang_sidang', 'kuat_ruf', 'mabes_polri', 'ruang_sidang', 'hakim_heran', 'saudara_ceritakan', 'saudara_ceritakan', 'saudara_ceritakan', 'dakwaan_jaksa', 'ferdy_sambo', 'ricky_rizal', 'putri_candrawathi', 'kuat_ruf', 'terdakwa_didakwa', 'melanggar_pasal', 'kuhp_subsider', 'pasal_kuhp', 'juncto_pasal']","['hakim', 'sentil', 'kuat', 'ruf', 'pandai', 'saudara', 'bohong', 'konsisten']"
