title,date,desc,source
"Kali Krukut Meluap, 2 RT dan 2 Ruas Jalan di Jaksel Terendam Air","Kamis, 22 Des 2022 19:34 WIB",hujan deras melanda wilayah dki jakarta sore badan penanggulangan bencana daerah bpbd dki jakarta melaporkan 2 2 ruas jalan kota tergenang air bpbd mencatat genangan 3 ruas jalan tergenang 2 2 ruas jalan tergenang 2 0 007 30 470 wilayah dki jakarta kasatpel pengolahan data informasi kebencanaan bpbd dki jakarta michael sitanggang keterangan tertulis kamis 22 12 2022 michael laporan berdasarkan data genangan air kamis 22 12 18 00 wib genangan wilayah jakarta selatan ketinggian air variatif penyebab curah hujan luapan krukut mampang rincian datanya 1 kelurahan bangka 1 ketinggian 45 penyebab curah hujan luapan krukut mampang 2 kelurahan kuningan barat 1 ketinggian 70 penyebab curah hujan luapan krukut mampang jalan tergenang 2 ruas jalan 1 wijaya timur kecamatan kebayoran jakarta selatan ketinggian 20 2 pondok karya kecamatan mampang prapatan jakarta selatan ketinggian 25 genangan air surut jalan jati padang kecamatan pasar minggu jakarta selatan bpbd dki jakarta mengerahkan personel memonitor kondisi genangan wilayah mengkoordinasikan unsur dinas sda dinas bina marga dinas gulkarmat menyedot genangan tali tali air berfungsi lurah camat genangan ditargetkan surut waktu cepat imbuhnya gambas video 20detik,www.detik.com
"2 RT di Jaksel Banjir Usai Hujan Deras, Ketinggian Air Capai 1,6 M","Jumat, 16 Des 2022 17:16 WIB",hujan deras melanda wilayah dki jakarta badan penanggulangan bencana daerah bpbd dki jakarta melaporkan 2 kebanjiran bpbd mencatat 2 0 007 30 470 wilayah dki jakarta kepala pelaksana bpbd dki jakarta isnawa adji keterangan tertulis jumat 16 12 2022 isnawa laporan berdasarkan data genangan air jumat 16 12 16 30 wib genangan air kelurahan cilandak timur jakarta selatan ketinggian berkisar 130 160 penyebab curah hujan luapan krukut 59 jiwa 14 keluarga mengungsi musala makmuriah cilandak timur jakarta selatan tim gabungan berupaya menyedot genangan air genangan ditargetkan surut waktu cepat gambas video 20detik,www.detik.com
"Kawasan Pasar Kambing Kemang Jaksel Banjir, Banyak Kendaraan Putar Balik","Kamis, 22 Des 2022 18:15 WIB",hujan deras melanda kawasan jakarta imbasnya jalan kemang utara ix jaksel tergenang pantauan lokasi 17 48 wib kamis 22 12 2022 genangan pasar kambing kendaraan roda roda enggan melintasi jalan kendaraan memilih putar melewati jalan duren bangka sepeda motor mencoba menerobos genangan lintas jalan kemang timur terpantau padat kepadatan pertigaan kemang timur kemang utara lintas kendaraan padat urung melewati jalan kemang utara ix lantaran genangan penyebab genangan jalan kemang utara ix hujan turun kawasan,www.detik.com
"Jalan Kemang Utara IX Jaksel Banjir, Lalin Dialihkan","Rabu, 04 Jan 2023 16:16 WIB",hujan deras melanda wilayah jakarta akibatnya jalan kemang utara ix jakarta selatan banjir pantauan lokasi 15 59 wib rabu 4 1 2023 banjir 60 salah warga banjir 15 34 wib hujan deras petugas dishub dki mengalihkan kendaraan lampu merah jalan kemang utara ix petugas dinas sda lokasi mengecek kondisi sungai sungai lokasi banjir meluap anak bermain genangan banjir jalan kemang utara ix kerap langganan banjir titik banjir pasar warung buncit gambas video 20detik,www.detik.com
"Jalan Terendam Banjir, Jalur Arah Bandara YIA Sempat Macet Panjang","Senin, 05 Des 2022 20:20 WIB",hujan deras mengguyur kulon progo menyebabkan jalan nasional jogja purworejo tepatnya ruas demen temon terendam banjir banjir dipicu luapan air aliran sungai tersumbat sampah lokasi pantauan genangan air membanjiri badan jalan bandara yia memicu kemacetan ketinggian genangan mencapai lutut dewasa menyulitkan mobilitas kendaraan genangan berasal luapan sungai silekor terletak pinggir jalan nasional tepatnya barat jembatan rel bandara yia sungai meluap diguyur hujan deras sore luapan dipicu sumbatan sampah akibat hujan 17 15 wib sungai wilayah kulon progo temon luapan air luapan air sungai arahnya kulur selokannya mencukupi derasnya air meluap jalan nasional koordinator sigap kulon progo sulis ditemui lokasi senin 5 12 2022 sulis luapan membanjiri jalan nasional menyebabkan kemacetan 300 meter mengurai macet diberlakukan rekayasa lintas arus lintas tertahan 300 meter arah barat arah timur memudar arah sebelah timur dibelokkan teman teman kepolisian arah pantai glagah jalan nasional jjls terangnya sulis peristiwa wilayah kulon progo diguyur hujan berintensitas kejadian bilamana intensitas hujan air jembatan rel kai bandara yia meluap menyebabkan macet banjir jalan nasional kendaraan mogok pengendara nekat melintas titik titik tertinggi genangan salah satunya dialami budiantoro 40 kayaknya air sebelah kanan macet budiantoro ditemui lokasi budi mengaku nekat menerobos banjir jalur akses utama baginya pulang budi bertolak temon rumahnya wilayah depok panjatan jalur satunya rencana pulang depok nyari burung berita diturunkan lokasi terendam banjir pengendara kendaraan dianjurkan putar arah jalur jjls gambas video 20detik,www.detik.com
"Banjir Lahar Semeru Sebabkan 1 Dusun Terisolir, Petugas Salurkan Sembako","Jumat, 16 Des 2022 20:20 WIB",hujan deras mengguyur kawasan gunung semeru mengakibatkan banjir lahar mengalir daerah aliran sungai das kamis 15 12 2022 salah satunya regoyo desa jugosari kecamatan candipuro lumajang derasnya arus banjir lahar warga dusun sumberlangsep desa jugosari kecamatan candipuro seberang sungai terisolir dusun 137 kepala keluarga kk 470 jiwa 137 kk dusun sumberlangsep terisolir banjir lahar gunung semeru kemarin kapolsek candipuro akp sajito dikonfirmasi jumat 16 12 2022 petugas gabungan menyuplai bahan makanan kebutuhan warga beras minuman mineral bpbd lumajang paket sembako warga terisolasi bantuan pemerintah disalurkan estafet bantuan tni polri relawan dusun sumberlangsep lantaran jembatan tergerus banjir lahar bpbd lumajang bantuan paket sembako 137 kepala keluarga dusun sumberlangsep bantuan didistribusikan estafet jalan kendaraan kabid pencegahan kesiapsiagaan logistik bpbd kabupaten lumajang wawan hadi siswoyo banjir lahar curah kobokan lanang 15 00 wib kamis 15 12 das dialiri banjir lahar hujan lanang sungai besuk kobokan desa supiturang pronojiwo lumajang akibat banjir lahar hujan bertemu endapan material vulkanik sisa erupsi gunung semeru panas letusan sekunder jalur aliran lahar gambas video 20detik,www.detik.com
1 Truk Terjebak Banjir Lahar Hujan di Kali Gendol Sleman,"Kamis, 15 Des 2022 18:43 WIB",hujan deras mengguyur puncak merapi memicu banjir lahar hujan sore akibatnya unit truk terjebak banjir lahar hujan gendol 1 unit truk terjebak bajir lahar hujan gendol kabid kedaruratan logistik bpbd sleman bambang kuntoro dihubungi wartawan kamis 15 12 2022 bambang truk terjebak banjir timur perbatasan padukuhan kaliadem jambulama laporan korban jiwa sopir menyelamatkan korban jiwa info korban banjir sore bpbd sleman beserta relawan upaya evakuasi teman teman bpbd relawan luncuran kondisinya hujan banjir informasi terima truk terkubur material lahar hujan roda video meteran terkubur ban bpbd sleman bambang mengedukasi penambang pasir gendol waspada lahar hujan penambang berhati hati beraktivitas sungai berhulu merapi puncak curah hujan bmkg januari februari teman teman penambang hati hati ngeyel nggak hujan puncak merapi hujan menimbulkan waspada radio komunikasi komunikasi pungkasnya gambas video 20detik,www.detik.com
"3 Ruas Jalan di Jakarta Utara Banjir Pagi Ini, Ketinggian Capai 55 Cm","Minggu, 01 Jan 2023 10:52 WIB",hujan deras mengguyur wilayah dki jakarta pagi hari badan penanggulangan bencana daerah bpbd dki jakarta mencatat titik ruas jalan terdampak banjir jakarta utara bpbd mencatat ruas jalan tergenang kasatpel pengolahan data informasi kebencanaan bpbd dki jakarta michael sitanggang keterangan tertulis minggu 1 1 2023 michael data diambil hari 09 55 wib titik banjir proses penyedotan bpbd dki jakarta mengerahkan personel memonitor kondisi genangan wilayah mengkoordinasikan unsur dinas sda dinas bina marga dinas gulkarmat penyedotan genangan tali tali air berfungsi lurah camat genangan ditargetkan surut waktu cepat sebaran titik banjir genangan air dki jakarta 1 jalan muara kelurahan penjaringan kecamatan penjaringan jakarta utara ketinggian 20 2 jalan gaya motor 1 kelurahan sungai bambu kecamatan tanjung priok jakarta utara ketinggian 35 3 jalan gaya motor 2 kelurahan sungai bambu kecamatan tanjung priok jakarta utara ketinggian 55 gambas video 20detik,www.detik.com
"Jalan Dekat Seskoal Jaksel Banjir, Sejumlah Warga Menunggu di JPO","Rabu, 04 Jan 2023 18:27 WIB",hujan deras mengguyur wilayah dki jakarta titik kota tergenang air salah satunya jalan sekolah staf komando angkatan laut seskoal cipulir kebayoran jakarta selatan pantauan lokasi 17 00 wib genangan air persis jembatan penyeberangan jpo seskoal tumpukan kendaraan arah kebayoran ciledug arus lintas tersendat warga memilih menunggu jpo genangan air warga memilih melintas trotoar jalan warga faiz 16 mengaku jam menunggu jpo turun ruas jalan arah rumahnya digenangi air pulang sekolah busway halte seskoal nggak turun banjir nunggu jam adit rabu 4 1 2023 kendaraan mobil motor nekat melintasi genangan air sorakan warga terdengar kendaraan nekat melintas petugas bpdb bersiaga lokasi petugas kepolisian berjaga mengatur arus lintas,www.detik.com
"Depok Diguyur Hujan Deras, SMPN 13 Tergenang Banjir","Senin, 28 Nov 2022 21:13 WIB",hujan deras mengguyur wilayah depok jawa barat jabar intensitas hujan menyebabkan banjir smpn 13 depok komandan kantor pemadam kebakaran sektor cinere junaidi wilayah tergenang banjir hujan deras pasalnya posisi smpn 13 depok rendah jalan hujan deras genangan posisi sekolah rendah jalan air menggenang junaidi dihubungi senin 28 11 2022 junaidi personelnya smpn 13 depok berlokasi jalan krukut kelurahan krukut kecamatan limo depok 17 30 wib smpn 13 depok tergenang air kegiatan belajar mengajar sekolah selesai siswa dievakuasi damkar depok mengarahkan mobil pompa kapasitas 10 000 liter mengantisipasi banjir smpn 13 depok 13 petugas lokasi sekolah berkoordinasi tol terkait genangan banjir smpn 13 depok banjir tol nanganin junaidi banjir sedalam 20 kondisi terkini aman siswa meninggalkan sekolah banjir 20 kaki kondisi sepi tinggal penjaga sekolah anak anak aman pulang junaidi,www.detik.com
"4 Ruas Jalan di Jakarta Banjir Sore Ini, Ketinggian Capai 55 Cm","Senin, 28 Nov 2022 18:42 WIB",hujan deras mengguyur wilayah jakarta sore akibatnya titik jakarta banjir badan penanggulangan bencana daerah bpbd dki jakarta melaporkan senin 28 11 2022 4 ruas jalan tergenang banjir 18 00 wib ketinggian air mencapai 55 ruas jalan tergenang banjir kembangan jakarta barat banjir rendah 30 ciracas jakarta timur data 4 ruas jalan tergenang jakarta 1 penganten ali ciracas kec ciracas jakarta timur ketinggian 30 2 rawa cupang kec jagakarsa jakarta selatan ketinggian 20 3 haji garie kec pesanggrahan jakarta selatan ketinggian 44 4 kartika rt003 rw004 kec kembangan jakarta barat ketinggian 55 kepala bpbd dki jaarta isnawa personel dikerahkan monitoring titik ditargetkan air surut waktu cepat bpbd dki jakarta mengerahkan personel memonitor kondisi genangan wilayah mengkoordinasikan unsur dinas sda dinas bina marga dinas gulkarmat penyedotan genangan tali tali air berfungsi lurah camat genangan ditargetkan surut waktu cepat imbuhnya gambas video 20detik,www.detik.com
"Sejumlah Titik di Baleendah Bandung Banjir, Termasuk Kantor Kemenag","Senin, 12 Des 2022 18:03 WIB",hujan deras mengguyur wilayah kabupaten bandung jawa barat kawasan kantor kemenag kabupaten bandung terendam banjir dilansir derasnya hujan jalan adipati agung jaksa naranaka terendam banjir kantor kemenag kabupaten bandung lokasi terendam air kantor kemenag baleendah lingkungan banjir suka banjir meter meter kadang kepala kemenag kabupaten bandung abdurahim ditemui kantornya senin 12 12 2022 abdurahim banjir berasal saluran air meluber air air kiriman hulu banjir kiriman sebelah jalan banjir area kemenag mengaku banjir selokan kantor kemenag selokan kantor kemenag jalan rendah kantor kemenag jalan menggenang otomatis disimpulkan banjir dampak hujan dampak air menggenang jalan lingkungan kemenag simak selengkapnya,www.detik.com
Sejumlah Titik di Baleendah Bandung Diterjang Banjir,"Senin, 12 Des 2022 17:05 WIB",hujan deras mengguyur wilayah kabupaten bandung derasnya hujan jalan adipati agung jalan jaksa naranata kecamatan baleendah kabupaten bandung terendam banjir pantauan kendaraan nampak melintas menerobos genangan banjir masyarakat mencoba melewati genangan berjalan kaki banjir menggenang area jalan raya kawasan salah kantor kemenag kabupaten bandung terendam kepala kemenag kabupaten bandung abdurahim hujan intensitas area sekitaran kantor kemenag kabupaten bandung kerap dilanda banjir ketinggiannya meter kantor kemenang baleendah lingkungan banjir suka banjir meter meter kadang abdurahim ditemui kantornya senin 12 12 2022 abdurahim banjir kiriman arah hulu air meluber jalan kantor kemenag banjir kiriman sebelah jalan banjir area kemenag banjir wilayah selokan sampa kantor kemenag selokan kantor kemenag jalan rendah kantor kemenag jalan menggenang otomatis disimpulkan banjir dampak hujan dampak air menggenang jalan lingkungan kemenag abdurahim berkoordinasi pemkab bandung dinas pekerjaan tata ruang dputr pengerukan selokan mengurangi banjir wilayah berupaya koordinasi pupr pengerukan hasilnya arah hilir banjir bebernya banjir memiliki ketinggian 10 30 menurutnya dikeruk genangannya berupaya menanggulanginya peninggian area kemenag pengerukan selokan banjirnya mudah mudahan selokan keruk air banjir kantor pungkasnya banjir menggenang kawasan pengadilan negeri pn bale bandung banjir menggenangi kawasan pn bale bandung 10 sentimeter,www.detik.com
Jalur Alternatif Lumajang-Malang Ditutup Akibat Letusan Sekunder Semeru,"Rabu, 14 Des 2022 21:51 WIB",hujan deras mengguyur wilayah puncak gunung semeru akibatnya banjir lahar hujan mengalir lanang sungai besuk kobokan desa supiturang pronojiwo lumajang banjir lahar hujan volume bertemu endapan material vulkanik sisa erupsi panas mengakibatkan letusan sekunder jalur aliran lahar letusan sekunder menimbulkan asap pekat membumbung letusan sekunder jalur lahar mengakibatkan dampak pemukiman warga data pos pengamatan gunung api semeru terekam getaran banjir lahar hujan 16 41 wib amplitudo maksimal 25 milimeter terekam getaran banjir tertinggi amplitudo maksimal 30 milimeter 16 53 wib informasi getaran banjir amak 25 banjir lahar mengarah lanang sungai besuk kobokan sisa material erupsi mengakibatkan letusan skunder kabid pencegahan kesiapsiagaan logistik bpbd lumajang wawan hadi siswoyo rabu 14 12 2022 akibat banjir lahar hujan letusan sekunder aliran lahar lanang besuk kobokan jalur alternatif lumajang malang ditutup total banjir lahar surut letusan sekunder gunung semeru status level 3 siaga warga diimbau aktivitas apapun besuk kobokan 13 kilometer akibat jalur alternatif lumajang malang ditutup warga sungai berhulu gunung semeru meningkatkan kewaspadaan wawan gambas video 20detik,www.detik.com
"Diguyur Hujan, 7 Kecamatan di Sergai Terendam Banjir","Senin, 12 Des 2022 09:28 WIB",hujan deras hari mengakibatkan desa tujuh kecamatan kabupaten serdang bedagai sergai sumatera utara terendam banjir ribuan rumah warga terendam akibat banjir plt kalak bpbd sergai frits ueki prapanca damanik data desa tujuh kecamatan terendam banjir banjir akibat hujan hari kamis 8 12 2022 minggu 11 12 2022 mengguyur wilayah sergai hujan kondisi cuaca sergai frits kondisi cuaca terkini sergai dikonfirmasi senin 12 12 2022 data kemarin diterimanya ketujuh kecamatan terendam banjir kecamatan tebing sei rampah tanjung beringin perbaungan sei bamban teluk mengkudu korban jiwa akibat banjir datanya kecamatan tebing penyebab tanggul sungai sibarau dusun 1 2 jebol air 20 60 rumah terdampak 65 kk penyebab luapan sungai martebing rumah terdampak didata air 20 40 kecamatan sei rampah penyebabn banjir luapan sungai bedagai air 10 70 terdampak 2 320 kk jiwa 8 358 terdampak 320 kk jiwa 1 192 terdampak 431 kk jiwa 1 294 terdampak 150 kk jiwa 420 terdampak 346 kk jiwa 1 339 jiwa terdampak 9 kk jiwa 27 terdampak 7 kk jiwa 19 kecamatan tanjung beringin penyebab luapan sungai bedagai air 10 60 terdampak 3 050 kk jiwa 12 300 air 10 50 terdampak 90 kk jiwa 300 terdampak 1 291 kk jiwa 4 749 terdampak 135 kk jiwa 450 terdampak 559 kk jiwa 1 553 kecamatan perbaungan penyebab luapan sungai tontong ketinggian air 10 50 rumah terdampak 83 kk kecamatan dolok masihul penyebab luapan sungai hitam rumah terdampak data air 10 40 penyebab luapan sungai martebing air 10 40 rumah terdampak didata masyarakat terdampak desa didata kecamatan teluk mengkudu penyebab curah hujan luapan sungai sialang buah terdampak 102 kk air 20 70 gambas video 20detik,www.detik.com
